transactionAmount,paymentType,transactionVelocity,ipRisk,deviceRisk,geoDistance,impossibleTravel,hourOfDay,repeatedFailures,newDeviceFlag,fraudLabel
112832.03,0,2,34.18,5.37,3.68,0,5,1,0,0
1486.05,0,0,27.38,13.04,172.87,0,2,0,0,0
685.81,0,1,19.49,24.53,334.94,0,19,0,0,0
4000.04,1,2,63.9,22.12,72.95,0,4,0,0,0
5183.92,0,2,15.22,12.17,28.27,0,18,0,0,0
4050.31,0,2,20.46,12.83,430.32,0,17,0,0,0
1425.95,0,0,29.2,33.26,54.42,0,7,0,0,0
4011.23,1,11,36.0,3.37,127.42,0,1,1,0,0
1958.41,0,2,30.09,3.78,118.6,0,16,0,1,0
1004.03,0,1,17.84,13.34,78.93,0,10,0,0,0
6580.92,1,0,20.15,12.47,290.56,0,14,0,0,0
7101.26,0,0,18.35,22.68,284.33,0,8,0,0,0
76743.02,0,1,5.18,9.01,42.03,0,1,0,1,0
122560.01,0,1,12.11,6.78,133.35,0,13,0,0,0
10192.04,0,0,37.75,12.48,70.97,0,9,0,0,0
1912.98,0,0,36.01,11.51,25.94,0,8,0,0,0
6023.97,0,9,14.59,0.84,32.32,0,10,1,1,0
1880.11,1,11,36.19,7.38,19.38,0,20,1,0,1
2504.93,1,0,78.99,39.72,53.66,0,12,1,0,0
111930.42,0,2,8.09,24.96,68.64,0,17,0,0,0
2317.13,0,1,33.48,62.18,3.6,0,15,0,0,0
3432.66,0,4,49.69,14.79,118.52,0,16,1,0,0
114825.11,1,1,31.3,11.33,270.22,0,3,0,0,1
18145.68,0,0,14.91,68.07,107.6,0,10,0,0,1
979.98,1,0,100.0,9.47,15.02,0,11,1,0,1
1783.65,0,3,29.38,32.39,406.91,0,11,0,0,0
1267.91,1,0,13.59,7.22,15.22,0,2,3,1,0
1783.3,0,1,7.43,9.83,19.84,0,0,4,0,0
8790.38,1,1,38.83,29.77,62.04,0,13,0,0,0
13739.52,0,4,28.89,12.63,362.98,0,18,1,0,0
1554.96,1,0,10.63,44.56,44.57,0,12,0,1,0
1520.8,0,1,3.55,27.44,252.77,0,9,4,0,1
985.23,1,1,30.64,6.94,118.07,0,6,1,0,0
11571.33,1,2,24.76,36.77,78.63,0,3,1,0,0
9614.28,1,2,16.5,12.0,226.12,0,11,1,1,0
2818.66,0,2,6.19,23.26,83.46,0,15,0,0,1
775.8,0,2,1.54,14.85,66.65,0,17,1,0,0
848.39,0,1,19.47,75.79,49.47,0,13,0,1,0
3716.84,0,2,9.6,47.57,115.48,0,8,1,0,0
5428.06,0,2,14.88,11.44,216.23,0,7,0,0,0
396.97,1,4,4.54,7.68,20.71,0,7,1,0,0
2272.62,1,0,37.72,8.36,133.7,0,17,1,0,0
119972.97,0,0,11.59,23.02,322.6,0,15,0,0,0
133899.78,1,1,77.83,17.15,52.89,0,18,0,0,1
13899.92,1,2,18.12,29.93,2522.27,1,5,0,0,1
5997.19,1,5,9.58,1.11,387.55,0,5,0,0,0
1059.68,0,0,52.49,11.17,122.22,0,13,1,0,1
2338.65,0,1,21.46,16.79,14.21,0,23,0,0,0
95766.86,1,0,43.66,67.95,36.87,0,0,0,1,1
1208.93,0,3,15.86,10.76,131.67,0,7,0,1,0
1188.13,0,0,17.88,38.71,51.66,0,17,0,0,0
14140.08,1,0,51.87,27.32,47.8,0,18,0,0,0
1179.26,1,8,48.56,16.42,227.03,0,22,0,0,0
9213.6,1,1,15.6,9.49,371.21,0,14,0,0,0
2025.39,1,1,5.89,3.67,5.07,0,6,0,1,0
3054.47,0,1,21.19,15.38,5.23,0,4,0,0,1
5496.38,0,0,17.82,9.72,1.75,0,12,0,0,0
1722.34,0,0,3.22,100.0,57.88,0,23,0,0,0
5529.79,0,3,31.78,25.74,51.06,0,2,0,1,0
404.87,0,2,10.32,25.94,50.9,0,16,0,0,0
4864.44,1,4,23.6,25.73,31.3,0,2,0,0,0
265.46,0,0,17.33,16.9,0.64,0,16,1,0,0
2497.77,1,0,84.19,14.01,86.81,0,10,1,0,1
7363.15,0,0,22.25,10.44,151.01,0,17,0,0,0
5838.89,0,0,33.62,12.75,95.15,0,3,0,0,0
855.42,0,1,42.38,34.25,75.26,0,16,1,0,0
972.95,0,3,20.59,12.45,57.53,0,19,0,0,0
1573.93,1,9,8.03,6.9,0.96,0,17,0,0,0
3775.23,0,2,27.51,21.76,4999.06,1,23,1,0,1
410.78,0,1,43.46,8.79,3559.26,1,1,0,0,0
3092.63,1,2,10.38,13.02,121.23,0,17,0,0,0
4278.81,0,1,9.34,40.16,73.22,0,17,0,0,0
2361.29,0,1,30.76,52.18,54.81,0,17,1,1,1
5299.25,0,3,15.44,11.51,112.36,0,14,0,0,0
3919.52,0,7,60.42,46.86,17.93,0,20,0,0,0
1823.2,1,7,22.19,17.27,37.77,0,2,0,0,1
452.06,0,1,18.15,25.41,69.52,0,7,3,1,0
3581.06,0,2,5.6,51.18,282.88,0,20,1,0,0
1208.25,0,1,17.61,9.97,312.59,0,22,0,0,0
1757.52,0,0,10.74,7.79,40.4,0,7,0,0,0
5060.01,0,1,9.82,40.38,14.87,0,2,0,0,0
151038.95,1,0,53.28,20.56,556.59,0,0,1,0,1
47400.44,0,0,20.79,30.46,24.16,0,14,1,0,1
5453.78,0,2,11.2,2.44,65.31,1,19,0,0,0
739.16,0,7,8.02,23.92,4034.07,1,11,0,0,1
4005.9,0,0,1.25,4.07,193.5,0,6,7,0,1
2951.57,0,4,34.05,13.2,6.57,1,7,5,0,1
146491.89,1,1,41.48,11.15,322.77,0,11,0,0,1
1825.38,1,2,22.29,4.99,84.56,0,20,0,0,1
2461.1,0,2,59.25,18.29,6.65,1,15,0,0,1
9034.58,0,0,19.08,39.1,27.66,0,3,0,0,0
2858.25,1,0,0.66,14.2,4.69,1,5,0,0,1
1033.97,0,1,80.03,2.85,58.95,0,0,1,1,0
40200.44,0,5,13.84,19.72,20.04,0,15,0,0,1
1065.72,0,1,83.77,3.54,3.62,0,14,0,0,0
2937.46,1,1,30.83,9.24,8.24,0,16,1,0,1
4432.36,1,1,8.08,11.98,47.05,0,21,0,0,0
4095.39,0,0,17.56,10.45,88.06,0,3,1,0,0
2592.18,1,2,4.01,16.79,2805.05,1,18,0,0,0
2605.13,0,1,10.79,25.47,5.55,0,2,0,0,0
2477.66,0,0,31.88,39.94,12.39,0,19,3,0,0
91025.36,0,4,27.84,24.63,126.31,0,22,5,0,1
26909.08,0,10,10.84,15.86,301.29,0,13,0,1,1
2514.95,0,2,4.54,30.8,36.63,0,17,0,0,0
5692.65,0,1,54.48,24.8,25.09,0,14,0,1,1
2242.5,0,1,8.29,15.25,72.92,0,21,0,0,0
2197.85,1,0,15.04,24.73,2.95,0,18,0,1,0
1987.35,0,1,13.36,24.63,5.63,0,2,1,1,1
665.24,0,3,11.06,20.8,36.37,0,21,0,0,0
2668.79,1,0,15.82,1.89,87.76,0,6,2,0,0
2085.98,0,1,11.71,8.97,24.64,0,2,0,1,1
10112.47,1,12,30.18,8.28,118.44,0,16,0,0,0
947.0,1,2,18.42,40.61,21.35,1,4,0,0,0
1759.62,1,12,16.7,20.62,125.09,0,2,0,0,0
1276.09,0,0,20.04,2.09,57.61,0,16,0,0,0
13260.31,0,2,24.69,87.47,207.95,0,1,0,0,0
1313.69,0,4,92.4,28.95,28.66,0,23,2,1,1
5498.88,0,2,1.9,8.63,74.03,0,17,0,1,0
8268.11,0,0,4.81,18.05,87.46,0,20,0,0,0
2707.76,0,5,0.38,20.79,9.88,0,13,0,1,0
790.91,0,0,2.73,11.83,69.31,0,19,0,0,0
800.99,0,2,20.42,18.79,82.72,0,14,0,0,0
7403.91,0,1,7.73,4.39,61.72,0,7,0,0,0
888.39,1,1,7.34,18.76,27.77,0,11,0,0,0
4637.94,1,1,11.7,22.94,20.38,0,11,0,0,0
3513.43,0,0,18.37,85.38,2934.37,1,20,1,0,1
4569.38,1,1,10.44,100.0,113.42,0,11,0,0,0
95705.42,0,0,15.06,25.45,213.97,0,19,0,0,1
1231.92,1,3,15.35,33.94,1761.31,1,14,0,0,1
1181.42,1,0,37.44,11.86,58.45,0,6,0,0,0
6405.6,0,3,22.64,1.46,150.56,0,10,0,0,0
1670.13,1,2,3.34,32.64,160.12,0,7,0,0,0
200.31,1,3,22.4,9.8,154.59,0,14,0,0,0
5995.45,1,2,22.28,12.37,6.57,0,19,0,0,0
1111.8,1,1,26.45,7.22,21.09,0,21,0,0,0
4999.71,0,0,13.11,43.09,0.15,0,13,0,0,0
12617.27,0,2,6.79,33.59,1218.23,1,10,0,0,0
3186.77,1,0,21.66,35.21,39.01,0,19,1,0,0
159446.55,0,0,11.78,8.01,6.84,0,1,0,1,0
3654.8,0,0,15.46,18.33,85.38,0,8,1,0,0
15327.89,0,0,18.36,8.12,41.24,0,6,0,0,0
1083.44,0,0,37.71,5.55,2.12,0,2,0,0,0
3108.16,0,9,89.76,9.11,68.31,0,16,4,0,1
6143.57,1,1,35.91,5.95,135.0,0,9,0,1,1
2590.45,0,1,15.48,6.15,59.92,0,21,1,0,0
157469.92,1,0,21.33,21.91,5.54,0,13,0,0,0
2034.41,1,1,7.45,93.22,45.55,0,7,0,0,1
24819.16,0,1,20.93,28.53,98.98,0,16,0,0,0
26165.51,0,2,2.33,26.35,230.06,0,0,1,0,0
4155.02,0,0,16.79,79.04,413.83,0,16,0,0,0
5445.81,1,2,1.7,85.21,2907.18,1,22,0,1,1
10318.27,1,4,2.26,38.84,330.99,0,3,1,0,1
956.04,0,12,14.57,33.88,313.86,0,22,1,0,1
843.87,0,2,44.7,18.81,114.25,0,20,1,0,0
11008.46,0,2,73.96,5.88,104.95,0,22,0,0,1
4121.57,0,0,21.3,15.76,176.12,0,14,0,0,0
2498.62,1,1,5.92,4.22,3.01,0,23,1,0,0
3168.85,1,3,17.88,23.54,344.46,0,2,1,0,0
288.29,0,1,15.37,16.89,161.35,0,19,1,0,0
2590.06,1,1,31.55,18.66,52.91,0,11,0,0,0
154422.21,0,1,36.82,27.33,142.12,0,19,1,0,1
7848.45,1,1,11.5,16.56,162.25,0,7,0,0,0
8476.31,0,1,36.65,5.27,45.16,0,6,4,1,0
5578.53,0,3,15.44,5.86,1.2,0,0,0,0,0
4653.89,1,1,7.2,15.72,123.86,0,23,0,0,0
701.1,0,2,4.99,29.65,2000.19,1,13,0,0,0
122794.72,1,1,13.67,57.74,146.26,0,16,0,0,1
5880.51,1,1,16.94,3.36,39.1,0,23,0,0,0
10885.56,0,1,49.4,14.6,13.41,0,3,2,0,0
26061.38,0,3,35.43,3.64,4.49,0,21,0,1,1
576.77,1,2,25.77,13.38,54.84,0,19,0,0,0
2124.99,0,1,53.0,12.76,83.39,0,11,0,1,0
33837.55,0,1,7.36,9.79,225.54,0,3,0,1,1
3723.83,0,1,13.79,6.01,275.12,0,19,0,0,0
3176.08,1,0,6.59,32.08,5.85,0,14,0,0,1
2479.76,0,2,9.1,22.89,29.85,0,12,1,0,0
8756.96,0,2,12.07,20.45,159.23,0,4,0,1,0
1041.68,1,4,15.07,29.9,308.69,0,4,1,1,0
1106.41,0,2,39.13,40.15,10.06,0,17,0,1,1
1125.27,1,0,18.44,10.34,185.24,0,3,0,0,0
2185.66,0,0,26.84,9.03,57.93,0,23,0,0,0
917.28,1,4,24.43,14.13,483.09,0,6,0,0,0
2985.22,1,3,11.44,8.83,27.65,0,10,0,0,0
2655.82,0,7,9.17,58.3,128.26,0,2,0,0,0
1427.22,1,2,1.86,36.54,94.13,0,7,1,0,0
7508.31,0,1,7.8,26.77,164.35,0,2,1,0,0
2952.77,0,3,8.01,28.37,61.62,0,14,0,0,0
9069.27,0,10,27.08,25.86,408.9,0,22,1,0,1
2578.47,1,1,7.59,8.72,166.54,0,17,0,0,0
3058.88,0,2,11.69,2.16,16.42,0,12,0,0,1
1785.08,0,2,16.09,10.71,56.61,0,18,0,0,0
3111.79,0,2,14.83,42.7,88.11,0,6,0,0,0
6388.35,0,2,23.99,18.68,63.57,1,5,0,0,1
2076.97,0,5,16.33,14.88,236.31,0,4,0,0,0
147374.56,0,2,11.41,37.98,218.62,0,4,0,0,1
1390.27,0,2,100.0,35.09,118.31,0,21,1,0,1
6694.56,0,1,5.52,26.35,133.88,0,18,0,0,1
1754.77,0,2,22.38,10.44,208.14,0,8,0,0,0
7344.3,0,3,8.69,37.1,3.11,0,10,0,0,0
3330.83,1,1,6.3,40.22,150.23,0,15,0,0,0
14342.09,0,1,1.3,3.33,25.14,0,17,0,1,0
988.25,0,1,24.9,90.41,1420.55,1,17,0,0,0
716.1,0,2,11.29,23.37,32.26,0,16,1,1,1
1692.2,0,0,15.75,11.69,159.34,0,21,2,0,0
784.77,0,2,5.73,8.79,24.66,0,15,0,0,0
786.24,1,2,13.45,11.34,210.01,0,11,0,0,0
5834.54,0,1,63.74,37.49,27.5,0,11,0,0,1
3120.73,0,1,77.32,36.14,91.05,0,12,0,0,0
1939.76,0,1,49.34,17.48,13.28,0,4,0,0,0
2128.21,0,0,13.04,12.8,84.58,0,3,0,1,0
1724.62,0,1,15.87,35.05,224.34,1,23,0,1,1
16323.63,0,5,14.24,56.73,40.82,0,21,0,0,0
1501.91,0,1,12.99,32.37,34.38,0,13,0,0,0
835.36,0,12,6.33,13.0,11.35,0,10,0,0,0
6946.9,1,2,3.33,0.97,505.69,0,15,1,0,0
2525.63,1,1,12.83,22.97,20.73,0,7,0,1,0
24071.26,0,1,87.57,50.92,75.01,0,20,0,1,1
1851.58,0,4,49.96,16.2,96.85,0,8,0,0,0
7302.59,1,0,19.24,2.4,91.74,0,2,2,0,0
9248.32,0,0,17.15,80.27,102.52,0,15,0,0,0
1860.62,1,1,77.27,29.18,20.63,0,4,0,0,1
1490.82,1,2,30.21,17.44,48.5,0,19,1,0,0
6577.21,1,0,18.88,26.44,15.23,0,11,0,0,0
5568.56,1,1,14.64,15.27,14.75,0,5,1,0,0
764.63,0,1,17.79,65.01,211.02,0,6,1,0,0
1013.9,0,2,26.33,5.16,39.03,0,18,0,0,0
248.04,0,0,25.88,15.51,55.43,0,6,5,0,0
5683.87,0,1,18.89,20.42,161.34,0,1,0,0,1
2411.91,0,4,56.44,22.22,106.39,0,4,1,0,0
2664.71,1,2,39.32,19.16,60.09,0,21,1,1,0
577.41,0,2,11.27,16.65,2.2,0,14,0,0,0
1045.13,0,1,11.16,23.97,46.82,0,9,1,0,0
1943.1,1,1,33.87,58.99,53.42,0,14,0,0,0
99156.22,0,1,7.0,32.89,0.86,0,22,1,1,0
3525.71,0,4,20.68,20.45,109.22,0,20,0,0,1
5616.52,1,1,67.22,9.53,11.1,0,4,0,0,1
30321.51,0,2,4.23,3.88,174.67,0,12,1,0,0
3071.69,0,0,6.0,19.16,108.28,0,9,0,0,0
9560.57,0,1,100.0,22.19,31.89,0,16,1,0,0
1366.53,1,2,30.13,37.87,99.89,0,6,0,0,0
587.02,0,2,26.47,88.33,111.08,0,10,0,0,1
2203.27,0,0,8.66,10.34,299.97,0,20,0,0,0
102484.11,0,0,3.01,56.02,3533.04,1,9,7,0,1
3180.12,0,2,7.69,11.82,227.87,0,11,0,0,0
1435.9,1,1,41.11,4.15,489.44,0,20,0,0,0
443.96,0,0,3.1,4.5,41.07,0,8,1,0,0
17783.48,1,0,17.4,7.52,37.37,0,23,0,0,0
1830.67,0,2,15.91,41.45,189.87,0,2,1,0,0
609.34,0,0,10.54,20.16,20.69,0,0,2,0,0
7693.81,1,8,10.89,22.21,1.63,0,14,2,0,0
1512.3,0,0,6.43,18.5,8.25,0,15,2,0,0
9322.31,0,1,77.46,29.61,90.2,0,14,0,0,1
1505.09,1,10,22.16,15.72,61.15,0,6,1,0,0
1824.57,0,2,5.91,7.02,149.95,0,10,0,0,0
4424.14,0,0,31.09,17.5,165.91,0,5,0,1,0
5671.56,1,3,0.5,0.11,186.63,0,7,1,0,0
6758.01,0,2,12.29,11.18,146.39,0,15,1,0,0
2864.81,0,1,31.44,35.96,251.39,0,13,2,0,0
147641.87,0,2,29.72,15.79,233.97,0,2,0,0,1
6605.31,0,1,5.08,19.12,11.47,0,1,0,0,0
140693.3,0,1,14.63,9.16,43.36,0,23,0,0,1
2717.16,1,1,12.83,51.89,2089.65,1,3,0,0,0
738.56,0,1,6.52,11.58,235.89,0,23,1,0,0
5705.43,1,1,21.01,21.55,148.46,0,0,0,0,0
3268.79,0,0,15.99,31.43,51.33,0,7,1,1,0
2072.24,0,1,16.59,2.81,10.37,0,19,1,0,0
11245.98,0,1,2.39,7.92,46.85,0,16,0,0,0
751.57,1,9,24.83,26.93,3152.72,1,22,1,0,1
16220.58,0,0,10.36,12.49,254.16,0,2,1,1,0
3064.77,0,0,18.95,100.0,347.86,0,21,0,0,0
4304.94,1,1,11.42,10.34,25.87,0,0,1,0,0
88475.56,0,3,36.46,16.27,11.79,0,17,0,0,1
591.66,0,1,7.72,17.25,357.59,0,4,1,0,0
2725.45,1,1,5.28,16.87,397.86,0,22,0,0,0
4379.74,0,3,3.65,11.02,246.48,0,1,1,0,1
6162.42,0,2,6.96,42.84,162.24,0,17,0,0,0
2570.79,0,3,50.32,19.35,65.09,0,0,0,0,0
349.83,0,0,15.31,21.76,11.75,0,13,0,0,0
670.71,0,0,12.3,29.79,19.04,0,2,0,0,0
24392.22,1,0,8.1,42.33,18.68,0,22,2,0,0
1050.96,0,1,70.56,46.11,256.37,0,0,1,0,1
13056.61,1,2,10.11,10.13,249.05,0,21,0,0,1
1231.41,1,1,29.3,76.92,20.21,0,5,0,0,1
2611.14,0,0,16.99,44.86,425.71,0,4,0,0,1
5855.92,1,1,5.04,36.34,243.86,0,18,0,1,1
1379.95,1,0,15.62,28.27,181.79,0,13,0,0,0
15401.42,1,2,26.3,44.54,198.75,0,18,2,0,1
3380.33,0,1,30.02,28.26,159.05,0,12,0,0,0
4968.39,0,1,72.66,20.49,49.29,0,4,1,1,1
2398.01,0,0,0.78,27.63,540.71,0,7,0,0,0
47472.58,0,1,20.29,4.2,70.46,0,5,0,0,1
15196.08,0,0,33.36,28.64,141.37,0,5,0,1,0
2748.23,0,3,32.04,14.86,13.45,0,12,0,0,0
17671.58,0,1,4.11,7.35,110.85,0,21,0,0,1
1700.04,1,1,5.39,55.03,350.3,0,16,0,0,1
6728.42,0,2,56.26,19.01,148.11,0,20,0,1,0
5110.82,0,0,20.61,13.13,26.89,0,3,0,0,0
1076.44,0,0,18.96,13.7,344.63,0,10,0,0,0
3880.85,0,1,9.71,5.07,158.45,0,14,0,0,0
3156.96,0,1,2.77,29.2,115.93,0,7,0,0,0
1335.16,0,1,8.05,18.46,85.49,0,1,0,0,0
4482.8,0,0,17.98,14.22,81.07,0,20,0,0,0
3627.47,0,0,19.37,62.29,17.77,0,4,0,0,0
2914.38,0,0,11.01,4.86,135.46,0,23,1,0,0
2926.09,0,0,17.27,14.27,94.1,0,4,0,1,0
2864.04,0,0,13.2,20.89,18.64,0,19,2,0,1
2169.6,0,2,7.32,29.61,76.26,0,7,0,0,0
3604.12,0,3,13.52,32.81,112.81,0,18,1,0,1
53908.27,0,4,16.06,71.07,25.47,0,17,0,0,1
44658.93,0,2,14.36,24.7,64.85,0,14,0,0,0
765.61,1,0,10.06,33.58,316.56,0,12,0,0,0
1746.32,1,2,16.32,9.46,202.71,0,9,0,0,0
1889.86,1,0,15.54,4.78,16.85,0,19,2,0,1
24112.69,0,1,0.94,4.99,19.72,0,11,2,0,0
837.03,0,1,23.7,16.02,163.1,0,20,0,0,0
4797.85,0,0,57.2,18.55,120.52,0,16,0,0,0
4017.42,1,3,2.23,13.87,69.11,0,14,0,0,0
4374.74,1,6,10.26,3.15,220.53,0,11,0,0,1
10789.66,1,0,5.96,33.95,217.8,0,15,0,0,0
10570.57,1,9,7.1,3.16,4315.72,1,22,0,0,1
1996.28,0,0,7.37,37.31,56.88,0,0,0,0,0
3804.8,1,1,17.08,1.04,58.75,1,10,0,0,0
485.85,1,2,26.46,45.81,25.53,0,18,0,1,1
3460.24,0,1,12.71,6.78,5.11,0,9,1,0,0
1416.59,1,2,27.77,20.28,460.34,0,6,0,0,0
2600.91,0,1,17.96,3.61,28.61,0,20,0,1,0
580.93,1,4,5.3,5.31,28.45,0,17,0,0,0
4697.91,1,0,9.8,24.4,138.11,0,15,0,1,0
574.46,0,0,20.32,11.73,35.62,0,16,1,0,0
3634.71,1,2,9.64,4.23,2104.31,1,19,0,0,0
919.19,0,1,18.57,11.8,37.62,0,2,1,0,1
1339.91,1,7,20.83,20.59,39.14,0,7,0,1,0
9944.07,1,2,11.96,25.76,45.0,0,18,1,1,1
5641.57,0,1,7.88,25.85,120.41,0,17,0,0,0
9889.25,1,9,34.55,24.76,271.96,0,15,0,0,0
167182.81,0,9,9.86,9.37,97.48,0,21,0,0,1
1446.87,0,0,15.91,9.65,172.11,0,11,6,0,0
14030.26,0,1,68.65,4.87,104.86,0,1,1,1,1
723.78,0,2,23.6,26.89,84.03,0,20,0,0,0
127957.0,0,0,9.4,11.34,39.53,0,6,0,0,0
1913.45,0,2,10.67,2.57,12.81,1,5,7,0,1
1236.08,0,0,45.03,26.08,238.31,0,18,0,0,0
63793.31,0,1,73.28,22.27,1371.73,1,12,0,0,1
8062.28,1,2,7.35,3.62,126.73,0,20,0,0,0
7826.48,0,2,13.24,86.04,45.16,0,4,1,0,0
3884.93,1,0,2.49,59.96,156.98,0,17,0,0,0
3575.85,0,1,14.97,2.87,83.98,0,16,0,0,0
5307.45,0,0,2.12,4.52,35.86,0,17,0,1,0
4246.13,0,0,2.39,16.07,101.19,0,23,1,0,0
156718.31,0,0,7.03,3.44,177.61,0,21,0,0,0
3842.96,0,0,10.87,19.1,40.79,0,0,1,0,0
7279.26,0,0,1.53,8.4,32.84,0,18,0,0,0
615.72,0,0,19.33,57.44,21.27,0,6,0,0,0
2748.27,0,0,14.84,8.79,124.4,0,2,0,0,0
785.37,0,0,6.38,22.97,404.08,0,16,4,0,0
4132.77,0,1,70.63,13.35,1808.75,1,7,0,0,0
16186.46,1,1,21.11,31.99,43.18,0,17,1,0,0
1950.64,0,1,69.45,7.45,60.25,0,13,0,0,0
3559.06,1,0,0.89,24.7,124.42,0,21,0,0,0
6677.42,1,1,15.57,36.06,160.57,0,9,1,0,0
396.34,1,2,21.67,20.77,67.24,0,19,0,1,0
1859.18,1,0,41.18,18.86,166.89,0,22,0,0,0
4512.09,0,0,30.21,17.45,275.37,0,18,0,0,0
133016.78,0,4,3.38,8.97,155.43,0,6,0,0,1
1179.91,0,9,4.67,5.58,165.25,0,19,0,0,0
9422.52,1,1,12.04,24.61,52.94,0,4,0,0,0
8544.11,0,1,6.23,19.36,507.37,0,11,0,0,1
4556.54,0,0,61.43,19.62,56.39,0,11,0,1,0
7571.89,1,0,41.44,23.36,128.25,0,11,4,0,0
3885.88,0,1,50.49,4.85,11.78,0,17,0,0,0
5461.04,0,0,19.87,19.79,147.08,0,3,0,0,0
2285.51,1,0,14.87,12.54,6.27,0,15,0,1,0
3518.58,0,2,11.86,16.91,48.36,0,3,0,0,0
1665.08,0,1,25.9,13.1,339.86,0,17,0,1,0
11086.5,1,1,22.61,4.74,4099.48,1,23,0,0,0
14350.78,0,0,24.02,8.29,116.89,0,19,0,0,0
12455.44,0,0,2.68,14.42,246.76,0,3,0,0,0
2083.68,0,2,5.61,9.28,291.12,0,18,0,0,1
1207.4,1,1,23.77,11.95,1608.86,1,4,1,1,1
11237.07,0,1,46.95,89.71,66.54,0,15,0,0,0
5398.67,1,3,20.5,13.8,198.71,0,4,0,0,0
4352.84,1,2,10.12,27.9,201.88,0,3,0,0,0
1662.98,0,3,1.39,9.97,89.03,0,15,1,0,0
63030.34,0,0,17.06,0.53,89.9,0,11,0,0,0
1058.62,0,2,44.75,8.13,194.5,0,0,0,0,0
5908.0,1,1,18.7,67.63,119.4,0,11,0,0,0
12442.67,0,2,12.11,7.2,211.71,0,17,0,0,0
16011.23,0,5,15.28,41.31,444.26,0,22,0,0,0
6364.71,0,1,25.62,21.18,2929.01,1,20,0,1,1
34511.11,1,0,29.28,6.09,81.79,0,8,1,0,0
3817.42,0,2,32.89,13.73,46.15,0,10,0,0,1
26627.02,1,1,30.81,9.55,47.54,0,21,0,0,0
157318.86,0,0,14.11,27.08,395.24,0,11,2,0,0
2953.71,1,1,21.89,12.42,6.06,0,19,1,1,1
12881.2,0,3,23.51,1.03,945.93,1,2,0,1,1
5808.83,0,1,13.16,5.91,59.3,0,17,0,0,0
37427.32,1,0,9.34,9.26,13.07,0,1,0,0,1
148841.86,1,5,3.9,27.94,37.31,0,0,1,1,1
1164.73,0,1,18.6,12.74,35.73,0,18,1,1,0
10658.63,0,3,74.76,27.15,35.58,0,15,0,0,0
947.78,0,2,100.0,5.31,204.45,0,16,1,0,0
2574.04,0,1,10.82,12.33,80.82,0,17,0,0,0
2934.68,0,3,36.44,18.55,91.64,0,17,2,0,1
164237.56,1,2,16.84,25.23,36.46,0,20,1,0,1
5792.2,0,1,5.32,11.33,246.03,0,18,0,0,0
4949.61,1,1,25.09,20.33,56.87,1,10,2,1,1
2095.55,0,2,11.79,23.79,215.57,0,8,0,0,0
10561.85,0,2,3.53,32.02,20.34,0,7,0,0,0
175575.43,1,0,7.49,11.83,120.72,0,17,0,0,0
6255.91,0,2,11.22,30.2,150.78,0,23,2,0,0
3462.24,1,1,6.89,25.18,136.88,0,9,0,0,1
855.89,0,0,14.48,34.16,391.26,0,13,0,0,0
1656.59,1,2,11.35,31.75,51.73,0,0,0,0,0
2530.8,1,2,0.34,21.31,229.4,0,22,8,0,1
1836.1,1,0,0.75,8.5,34.24,0,4,0,0,0
3083.81,0,0,14.21,7.8,78.68,0,6,0,0,0
18546.12,0,3,0.48,10.84,135.84,1,8,0,1,1
10907.07,0,0,44.34,38.88,54.18,0,5,1,0,0
2673.56,0,0,14.5,27.63,321.08,0,0,0,1,0
936.1,0,0,6.43,9.23,162.37,0,16,0,0,0
11936.64,0,1,14.98,11.98,2232.44,1,12,0,0,1
2983.78,0,0,0.93,27.09,46.9,0,17,0,1,0
557.52,0,0,4.12,11.59,31.88,0,12,0,0,0
6389.62,0,1,30.16,13.59,322.29,0,16,0,0,0
8740.19,0,0,1.65,1.41,182.62,0,8,1,0,0
277.02,0,2,5.93,27.25,279.96,0,3,0,0,0
1373.95,1,3,20.99,35.67,32.75,0,15,0,1,0
2806.09,0,2,9.87,10.19,53.57,0,17,0,0,0
6532.28,0,1,13.41,98.19,95.67,0,8,0,0,0
1871.05,0,2,91.08,5.26,35.8,0,19,1,0,0
1363.57,1,0,15.49,46.17,196.91,0,22,0,0,0
6484.5,0,1,25.09,8.06,135.84,0,14,0,0,0
1961.92,0,2,24.91,16.06,79.66,0,22,0,0,0
5388.67,1,3,37.29,12.83,95.06,0,4,8,0,0
1031.21,0,0,24.96,15.3,19.06,0,12,0,1,0
810.51,1,9,6.6,23.57,196.98,0,7,0,0,0
6669.29,1,1,82.94,11.31,243.47,0,2,0,0,1
4034.02,0,0,11.97,10.0,52.03,0,10,0,0,0
7882.94,0,2,10.8,2.75,670.96,0,6,0,0,0
1839.79,1,1,4.8,4.9,87.0,0,6,0,1,0
1415.01,1,3,83.18,0.86,114.11,0,14,0,0,0
12218.65,0,0,7.69,14.48,278.58,0,13,0,0,0
683.37,0,1,16.37,4.22,445.39,0,7,0,1,0
10954.01,0,0,12.83,18.09,68.37,0,9,1,0,0
11737.04,0,3,12.54,19.38,19.19,0,19,0,1,0
7406.32,1,3,3.1,11.93,3216.77,1,7,0,0,1
1575.29,0,2,4.98,12.26,26.98,0,10,0,0,0
1385.03,1,2,15.85,3.13,36.71,0,19,1,0,0
2540.06,1,1,21.61,12.34,73.46,0,7,0,0,0
858.31,1,3,19.6,5.28,4092.9,1,3,0,0,1
